user_id,recommended_items
178588,1244196 266412 1386412 657183 1443706 
178902,35677 173221 2418842 1224460 1912509 
178946,1686571 1835742 1860448 228623 892333 
179637,2792080 1561920 1976306 1672211 2625445 
179690,823816 1825202 511755 1435295 2648323 
179744,2730788 2700264 1442270 1094985 2530342 
180411,2778525 1244196 1386412 657183 2791339 
180693,1092821 1386412 536047 2791339 784737 
180988,82475 1118968 2621757 762224 1118121 
181348,746757 2622781 2215787 1359029 1168494 
181413,1244196 1162250 784737 1386412 343377 
181536,1887309 1198429 2163040 1078376 289131 
181782,1244196 1140869 79531 794365 158526 
182123,747434 98545 825857 616290 791402 
182147,1401471 2281452 777282 248669 2742030 
182605,1244196 1679143 1953846 1576126 468120 
182959,18872 668146 637137 955230 1443014 
183367,2614851 1444225 503091 428225 706584 
183704,2778525 1244196 1386412 657183 2791339 
183959,784737 1162250 1443706 343377 266412 
183987,723756 2384418 319873 264491 2115104 
184048,2778525 1244196 1386412 657183 2791339 
184787,1442170 345350 795629 2512904 653600 
185441,2129017 560744 1233566 1238430 1888366 
186401,1205259 2097145 2289123 925176 83854 
186899,2371142 2366001 771416 898147 2249010 
186960,2778525 1244196 1386412 657183 2791339 
187284,2705141 1847855 2125465 1550605 1967426 
187935,2778525 1541196 2417933 1497762 2335545 
187991,1014290 1089456 1008852 1859137 1716010 
188190,955572 986950 938498 2411210 998492 
188906,2312162 2391945 2164559 1447547 604795 
189264,1687644 161945 938375 569761 2487370 
189295,2050227 436574 147231 2632598 2579420 
189309,2750191 1432568 2501356 2002097 1619659 
189335,2778525 1244196 1386412 657183 2791339 
189401,1933730 2056406 2435845 4016 2415916 
189421,1777889 2196917 403728 288342 1695664 
189470,2778525 1244196 278589 1140869 460717 
189719,1386412 1983719 2088166 2699781 2623483 
190315,2778525 1244196 1386412 657183 2791339 
191220,1506186 760411 1925386 1982016 1514815 
191454,2435845 1695664 1965763 263415 1303387 
192447,1162250 1386412 784737 1053542 1443706 
192510,931519 612155 1422357 2336701 2774804 
192569,1540118 612155 2336701 2538956 2324189 
192830,386410 1422652 1952917 1623116 1180855 
192875,688457 59311 2760545 2134847 1934991 
192991,2353766 1695664 878594 1775761 1262371 
193043,2171176 2768923 1833869 918665 2032725 
193081,1679143 468120 668146 2420135 2459081 
193695,1386412 1092821 1119495 657183 536047 
193711,278589 460717 2024094 2574220 2506235 
194294,2431753 218295 551925 241364 687856 
194359,2002097 2791339 1386412 2778525 1682925 
194775,467136 2353116 2103981 840493 865482 
195604,1386412 1092821 536047 2791339 784737 
195614,468120 657183 2420135 650831 2459081 
195710,1385288 1959750 2650926 243727 701000 
196851,2778525 1244196 1386412 657183 2791339 
196956,2778525 1244196 1386412 657183 2791339 
197066,2778525 1244196 1386412 657183 2791339 
197225,1244196 1140869 657183 2778525 79531 
197384,1454029 269978 451286 998626 2778525 
197417,1322673 879512 1475046 261173 2001753 
197510,2015834 1816811 2056638 1393293 2128544 
197576,213839 1586072 579230 2288244 739398 
198156,468120 2459081 668146 2420135 650831 
198166,1888355 278589 1087413 444570 272736 
198174,1101023 510461 745908 356617 1516130 
198427,109931 1270843 816307 2372420 1320971 
199421,1702777 2168372 2375608 1724528 1681368 
199426,2093466 1164968 965978 612155 1414197 
200335,1920047 2128832 2405338 1541246 1662738 
200419,2170079 650449 933305 1092821 1386412 
200836,908778 614780 291669 1835742 2491223 
201121,1594683 381044 656507 1849241 1466156 
201550,117364 528442 2796479 2652417 1838908 
201721,2476293 1489431 1291674 479285 2166896 
201989,1244196 1386412 343377 1776330 72465 
202447,2778525 1244196 1386412 657183 2791339 
202687,2778525 1244196 1386412 657183 2791339 
203076,145120 428225 684753 674588 2428314 
203090,1695664 2698468 2712481 768905 288342 
203223,1950008 2774804 2282641 313851 1732848 
203452,1244196 1162250 784737 1386412 343377 
203492,657183 2791339 1162250 2106311 2024094 
203686,2778525 1244196 1386412 657183 2791339 
203871,2031981 1244196 569889 657183 266412 
203901,1092821 1386412 536047 2791339 784737 
204680,2514346 925176 2394612 2778201 85048 
204704,1386412 1317915 109433 162451 2125372 
204755,1053542 2545040 823512 1226527 2660436 
205360,49764 1945407 2277810 1003041 507069 
205929,1092821 1386412 2791339 1541359 536047 
206462,2638324 2111567 256095 290066 2570454 
206671,2778525 1244196 1386412 657183 2791339 
206739,2778525 1244196 1386412 657183 2791339 
206745,1247854 1392393 2563150 1701454 1263310 
206749,1091581 1953846 1629929 1299729 800485 
206908,1382937 2822479 2439247 2470649 549843 
206932,1244196 935545 2591944 1443706 266412 
207129,1947468 2145015 2243147 1416739 918665 
207189,158526 2353116 109948 458716 300959 
207214,39704 1574295 576002 442064 1618907 
207357,743123 765822 1398399 1373544 1630881 
207588,2014172 2772600 1728143 160223 1194598 
207662,2778525 1244196 1386412 657183 2791339 
208666,953720 2202852 1586563 2338966 1123889 
208862,2348573 122140 1317915 1042196 964435 
209090,2778525 1244196 1386412 657183 2791339 
209491,1835742 1907046 882543 291669 2760857 
209980,2778525 1244196 1386412 657183 2791339 
210921,1972717 2640781 106261 1664802 558031 
210953,931519 612155 1422357 2336701 716019 
211526,1641047 2627769 133661 2469913 111742 
211806,2598896 129847 1474679 2616493 285705 
211816,1053542 1244196 823512 79531 2310939 
212296,416248 469938 710690 2689908 391954 
212413,2514346 1286433 1508077 620865 2347945 
212423,2451241 2148169 2221762 623539 317172 
212735,984924 536047 931519 1634983 1694879 
212958,233796 2829394 2505890 156784 2739741 
213259,2820443 1973744 2069520 1926375 2436828 
213742,244777 2590469 2436828 1398109 645719 
213795,1008852 1043171 2538357 1089456 557785 
213911,1244196 784737 657183 1069281 1443706 
213967,1364249 2778201 1553113 383861 214477 
214226,1464889 2136354 2152621 2657480 871411 
214467,657183 536047 1092821 2791339 2002097 
215113,1695664 2047542 1130730 749431 1404301 
215114,60875 1608726 747342 2650394 470070 
216348,657183 1244196 1386412 784737 343377 
216964,1928254 472040 967007 886174 2239159 
217023,1278190 2219078 268652 2241130 2034234 
217522,2778525 1244196 1386412 657183 2791339 
217741,587177 601207 2767233 2744844 552848 
218493,657183 536047 1443706 2791339 784737 
218517,2778525 1244196 1386412 657183 2791339 
218639,2638669 2366001 219969 2554433 2821759 
218827,1876513 2778662 1155556 429123 969821 
219052,1492333 1809933 734939 1357325 838668 
219059,1244196 657183 1386412 1443706 784737 
219065,2415538 1255261 2511022 1993453 376763 
219367,657183 1443706 784737 1386412 266412 
220147,2470649 1169650 2202852 1586563 2338966 
220681,614476 1628514 1563497 309305 678328 
220939,1053542 1244196 823512 79531 972388 
221537,1244196 2564347 1679143 2777806 468120 
221815,2778525 1244196 1386412 657183 2791339 
222344,657183 1386412 1443706 2791339 1069281 
222473,1310822 1768401 120131 1709691 35677 
222499,2778525 1244196 1386412 657183 2791339 
222972,2778525 1244196 1386412 657183 2791339 
223087,472040 955572 986950 723096 2822465 
223622,1244196 657183 784737 1069281 1386412 
223915,712901 1074013 1407200 557005 209611 
224169,1432568 1317915 2791339 1695664 1619659 
224262,2193334 2185485 1492716 229033 1821254 
224374,755159 1059319 1756743 1973486 331022 
224592,1386412 931519 657183 2093466 2820720 
224905,1092821 1386412 657183 536047 784737 
224934,1244196 802392 2086265 799322 1574295 
225564,606707 10952 457196 1262099 383573 
225578,2778525 1244196 1386412 657183 2791339 
225752,2734492 2380306 808406 2213987 2562780 
225997,1053542 823512 1244196 79531 2310939 
226031,776632 2814953 784181 1185847 781634 
226190,2778525 1244196 1386412 657183 2791339 
226470,2778525 1244196 1386412 657183 2791339 
227413,988140 1040073 2829394 1009813 731932 
227943,2778525 1244196 1386412 657183 2791339 
228228,705836 1392852 2406222 2001161 455014 
228326,2446758 457843 1776696 2770160 2348573 
228447,1576725 1301316 1240745 1292698 1720782 
228484,1432568 2650926 981065 1750840 2445526 
228768,931519 612155 789804 2336701 1093296 
229028,1516543 1445649 1496888 1651349 1269812 
229155,1541196 2417933 2477844 2335545 730277 
229302,1244196 784737 343377 2791339 1162250 
229370,2778525 1244196 1386412 657183 2791339 
229494,60875 2630167 2168050 70587 1359636 
230369,1749748 1106285 1960804 420612 345430 
231154,2778525 1244196 1386412 657183 2791339 
231398,1386412 1092821 343377 1119495 2791339 
231578,816307 1366236 453182 1065006 1746312 
231659,273239 932431 657183 1258303 2744235 
231710,1562880 2021391 2374214 2652417 970015 
232469,1606360 2623483 619132 409934 1400164 
232491,1092821 2750191 1619659 768905 1396492 
232769,1443706 657183 266412 2778525 1069281 
233500,1444616 935397 2536015 606754 1890132 
233613,16356 2213987 68765 1552463 1051132 
233651,2336782 546415 2083881 668278 1739743 
234180,2778525 1244196 1386412 657183 2791339 
234361,2712668 355353 80174 2608015 789578 
234368,2778525 1244196 1386412 657183 2791339 
234953,2512859 161113 972388 2002097 1029364 
235463,1044036 1057206 1194453 542796 2260494 
236260,2778525 1244196 1386412 657183 2791339 
237536,2415538 641945 1726380 1153952 1727450 
238011,931519 1509637 768905 253152 844416 
238123,583761 833208 1503882 882380 2251936 
238260,1959963 1854295 2398614 1777889 603668 
238584,1257868 1721734 1108949 780445 1912594 
239038,1170905 237395 2054171 1709782 914870 
239090,1859233 1440388 398218 534046 1970274 
239304,156941 1311972 129847 626378 846332 
239472,1392393 932497 996687 2085139 1870933 
239667,223746 1182507 998001 1011487 778679 
239994,1001431 931519 318674 2442750 1626201 
240307,2127850 1028918 1971458 1588511 1669749 
240783,657183 1443706 1679143 1162250 784737 
240989,1244196 266412 1443706 657183 468120 
241338,2563518 1035709 1835742 36955 2161079 
243171,1629929 959694 713852 2645213 29456 
243504,60875 74956 2289895 2348027 1307191 
243552,1162250 784737 1443706 468120 1386412 
243619,1244196 657183 784737 1162250 1047625 
243806,688457 1728166 1001431 1836672 462518 
244307,278589 1140869 2711047 1623512 1192101 
244943,2581013 1326591 1891327 2020576 526008 
245089,899111 21388 1524219 716504 121026 
245683,2668271 1522288 811857 2193457 1285766 
246321,1386412 2002097 2791339 1244196 1443706 
246420,1081513 1408219 1830824 2204005 290066 
246495,594574 934551 1511831 650449 2380048 
246566,2657497 463794 906941 801479 2521535 
246866,1244196 657183 1443706 784737 1936328 
247074,615688 1440774 288342 972388 1319362 
247461,818486 1018089 705363 1551777 1369964 
247604,1244196 784737 2778525 657183 1386412 
247644,278589 934577 2711047 1623512 1192101 
247882,931519 1502751 528682 1971927 590819 
248352,1712309 2484044 201065 2243906 42438 
248804,2778201 925176 2394612 429886 2283920 
248988,2778525 1244196 1386412 657183 2791339 
249339,2111288 1733751 2161784 636110 1021839 
249590,2778525 1244196 1386412 657183 2791339 
250758,2590469 2115187 2166540 2163710 468120 
252300,1359029 951143 1365661 110133 1231748 
252305,612155 1422357 789804 1297289 1540118 
252579,1113937 2057312 794365 1511831 2417467 
252918,1244196 1162250 1443706 657183 2466095 
252930,1244196 657183 278589 2778525 784737 
253403,967007 2170079 472040 1301316 2561741 
253496,657183 1443706 2778525 266412 1386412 
253786,2803242 657017 150285 2263727 1777101 
254319,2093466 612155 1538496 1164968 2182484 
254662,1244196 1679143 468120 1047625 2459081 
255221,1066987 1423150 1320279 1998822 2396798 
255343,2778525 1244196 1386412 657183 2791339 
255399,1776696 499178 910204 186124 2590469 
255433,141176 50457 810121 1155556 1536575 
255549,1164877 1264483 1635931 1171271 784737 
255777,2353541 2127850 1697553 2590469 2686239 
255869,1920047 26945 408842 313851 78818 
256185,1244196 725181 1092821 2439867 2778525 
256298,1443706 1244196 1386412 657183 1162250 
256391,2582558 1710225 2183446 1031169 2180597 
256588,2550215 614700 1287265 1125573 1774071 
257877,632551 2324189 47587 2024738 2820720 
257940,225117 2401766 1055229 1680840 1422652 
258124,2778525 1244196 1386412 657183 2791339 
258786,1244196 657183 1162250 784737 1386412 
258876,1903410 1053542 2031981 1679143 2548189 
259525,1366236 1844001 816307 24756 2268961 
259751,1165605 1244196 1636910 1386412 1443706 
260192,1092821 536047 657183 2791339 2002097 
260257,1076904 195377 1233753 1838490 46075 
260521,2778525 1244196 1386412 657183 2791339 
260675,2778525 1244196 1386412 657183 2791339 
261240,1030279 884703 2619522 1734097 2498233 
261298,2778525 1244196 1386412 657183 2791339 
261661,1823509 1387396 2041935 491795 1607107 
261938,158507 1185847 1859137 1716010 587782 
261944,2435845 2512859 2369856 1506186 412368 
262072,1244196 1162250 1679143 468120 784737 
262695,1983719 542825 1093943 1414147 640407 
263073,657183 1244196 1386412 784737 1140869 
263279,2778525 1244196 1386412 657183 2791339 
263309,1084301 513177 1284577 2200094 463287 
263330,1079601 2478445 683365 2127017 1440083 
263526,315341 932913 1602077 688457 2421624 
263902,862288 859242 1195890 1040073 1877427 
263933,2649645 540529 2389610 2277810 2593483 
264045,1207491 49457 2296050 2228554 2118929 
264452,1858896 1456542 1773240 1792904 2759928 
265311,2778525 1244196 1386412 657183 2791339 
265681,840886 641134 235850 876529 1225606 
266004,236340 1404891 1934793 1096406 794156 
267027,2204005 1421184 725769 290066 1058425 
267053,140189 2466095 168992 2310495 2148400 
267625,2557272 1362357 1563497 678328 2718840 
267890,2213987 1211919 774667 542603 211769 
268555,2204165 2020773 2776638 2515155 104775 
268746,1972717 1200307 319530 1740087 1224446 
269156,2324189 2024738 632551 2820720 2791473 
269361,2778525 1244196 1386412 657183 2791339 
269579,6834 1196981 2000473 1226034 1755502 
269655,2778525 1244196 1386412 657183 2791339 
270530,2676037 2380843 2310439 968287 2679493 
270764,2778525 1244196 1386412 657183 2791339 
270865,1823509 26304 508531 594119 2579420 
271608,490987 1972115 746757 2030128 1566231 
271698,2251758 1277973 940237 1893616 973448 
271925,1244196 468120 1679143 1053542 1576126 
272019,233796 2451696 2270687 1044973 1466230 
272229,2514346 2384640 620865 534926 1286433 
272391,35121 1522288 811857 1285766 1049296 
272609,1730705 1407001 617610 1703966 859465 
273274,1443706 2750191 1619659 1924934 1432568 
273512,234084 2342798 632560 60344 412188 
273848,1162250 343377 784737 1244196 1386412 
273878,2778525 1244196 1386412 657183 2791339 
274081,1407200 1074013 2251758 2770160 1776696 
274293,288342 2718966 2684599 278589 1717731 
274484,1833886 334168 2314169 23808 27904 
274596,2478991 2594163 1513499 1652258 2235444 
274908,657183 1244196 536047 1092821 343377 
275037,1865831 215982 482708 2566042 1357701 
275354,1258303 1764845 2712821 1056667 2602263 
275364,1274336 35677 2127017 2439617 161855 
275597,1244196 657183 1386412 784737 1443706 
275979,1218572 2183922 89562 1183228 2140236 
276105,1053542 1244196 823512 79531 2310939 
276185,89019 1931213 1415113 1688276 1732492 
276670,315122 127085 2096595 101005 2146033 
276911,657183 1443706 1386412 1162250 1069281 
276978,1130400 1053050 658089 775525 926983 
277248,1096406 2796479 619739 1714427 2579533 
277457,2778525 1244196 1386412 657183 2791339 
277553,2778525 1244196 1386412 657183 2791339 
277781,2778525 1244196 1386412 657183 2791339 
277965,2358596 20139 975315 1238055 1881585 
278487,1009268 573820 1575865 132342 478799 
278882,2778525 1244196 1386412 657183 2791339 
279207,1576126 2439867 1841355 1695195 318747 
279372,1244196 1386412 1155556 2002097 784737 
279554,1320971 1624781 427324 1019100 1032110 
280117,2778525 1053542 786684 823512 1244196 
280265,2608015 2295019 1447370 2575631 1348628 
280324,657183 784737 297246 2546303 1240553 
280404,1113937 158526 1586072 794365 2659857 
280535,892024 2791339 2093466 2138292 882380 
281098,2439247 1797565 1604573 1499162 1297289 
281162,2470216 1270843 109931 2372420 816307 
281356,2348573 122140 2491392 964435 2353541 
281761,1555597 2599051 650986 810195 556056 
282179,1472343 867713 2760902 1262371 1284333 
282284,1244196 468120 1679143 1576126 1953846 
282457,1928254 665194 472040 1056502 967007 
282529,2778525 1244196 1386412 657183 2791339 
282542,1510056 2688816 1055359 168482 1382986 
282843,636889 1576725 1901910 1301316 2614865 
283126,2778525 1244196 1386412 657183 2791339 
283438,804334 2324379 1998645 2761561 640407 
